CODIGO,NOME,DOCUMENTO,CEP,CPF_SOCIO
23866902867018,Ayla Marques,71304268000165,66027347,29806317521
23866902867018,Ayla Marques,71304268000165,66027347,67852094120
23866902867018,Ayla Marques,71304268000165,66027347,46201875344
19063425468970,Sra. Olivia Caldeira,20185974000102,94604942,18634952070
19063425468970,Sra. Olivia Caldeira,20185974000102,94604942,49856023106
19063425468970,Sra. Olivia Caldeira,20185974000102,94604942,96840352170
19063425468970,Sra. Olivia Caldeira,20185974000102,94604942,18075946375
19063425468970,Sra. Olivia Caldeira,20185974000102,94604942,42576019811
19063425468970,Sra. Olivia Caldeira,20185974000102,94604942,31792650434
19063425468970,Sra. Olivia Caldeira,20185974000102,94604942,52306719470
19063425468970,Sra. Olivia Caldeira,20185974000102,94604942,50346278171
84276447391805,Allana Pires,20146873000114,34760929,46198025306
84276447391805,Allana Pires,20146873000114,34760929,35970146820
84276447391805,Allana Pires,20146873000114,34760929,31589427041
84276447391805,Allana Pires,20146873000114,34760929,19634057810
84276447391805,Allana Pires,20146873000114,34760929,70154326844
84276447391805,Allana Pires,20146873000114,34760929,43627185919
60022387245739,Ana Liz Fernandes,95086732000152,86593561,19652037877
60022387245739,Ana Liz Fernandes,95086732000152,86593561,91728034523
60022387245739,Ana Liz Fernandes,95086732000152,86593561,26405798356
60022387245739,Ana Liz Fernandes,95086732000152,86593561,53840917620
19722699186283,Otávio da Mota,92187543000188,68601553,65039142889
19722699186283,Otávio da Mota,92187543000188,68601553,24971630570
15185360273350,Olívia Garcia,64593710000155,02430883,48371605226
15185360273350,Olívia Garcia,64593710000155,02430883,73460285117
15185360273350,Olívia Garcia,64593710000155,02430883,80537296140
66385425330654,Dr. Bento Novais,80735264000122,31971058,89361254006
66385425330654,Dr. Bento Novais,80735264000122,31971058,95802476176
69955237954270,Sr. Josué Aparecida,65390147000180,88758170,50369174216
69955237954270,Sr. Josué Aparecida,65390147000180,88758170,86579430265
69955237954270,Sr. Josué Aparecida,65390147000180,88758170,82367941050
69955237954270,Sr. Josué Aparecida,65390147000180,88758170,30259764116
18865861513610,Marcela Campos,87265401000151,27817374,17439268555
18865861513610,Marcela Campos,87265401000151,27817374,18253094779
14862838695440,Léo Castro,80695132000114,39918776,98457623010
14862838695440,Léo Castro,80695132000114,39918776,50964387166
14862838695440,Léo Castro,80695132000114,39918776,28435769038
36533540315869,João Lucas Andrade,93154827000130,84513070,84072196304
36533540315869,João Lucas Andrade,93154827000130,84513070,71052386903
36533540315869,João Lucas Andrade,93154827000130,84513070,78241390505
36533540315869,João Lucas Andrade,93154827000130,84513070,17029863577
36533540315869,João Lucas Andrade,93154827000130,84513070,78263015480
52904161280698,Sr. Josué Moraes,10965843000186,50889824,69817450384
52904161280698,Sr. Josué Moraes,10965843000186,50889824,78649532047
33516502162874,Arthur Silva,26581907000185,90508353,71692548085
33516502162874,Arthur Silva,26581907000185,90508353,38095672483
33516502162874,Arthur Silva,26581907000185,90508353,29135460725
31358035158984,Ana Cecília Lopes,78304295000187,91056828,98527403188
31358035158984,Ana Cecília Lopes,78304295000187,91056828,07489162530
31358035158984,Ana Cecília Lopes,78304295000187,91056828,96812754382
31358035158984,Ana Cecília Lopes,78304295000187,91056828,02348675153
43794781172250,Théo Cavalcante,68450137000181,88585066,40615738966
43794781172250,Théo Cavalcante,68450137000181,88585066,45803921750
43794781172250,Théo Cavalcante,68450137000181,88585066,90845127667
43794781172250,Théo Cavalcante,68450137000181,88585066,40193682796
43794781172250,Théo Cavalcante,68450137000181,88585066,38521604726
48925299477026,Pedro Miguel da Conceição,43529187000128,21344746,60952781476
48925299477026,Pedro Miguel da Conceição,43529187000128,21344746,08152746371
48925299477026,Pedro Miguel da Conceição,43529187000128,21344746,97243018696
20359239073897,Ana da Mata,76189403000192,35326049,61930548710
20359239073897,Ana da Mata,76189403000192,35326049,45627183071
20359239073897,Ana da Mata,76189403000192,35326049,37821690422
20359239073897,Ana da Mata,76189403000192,35326049,96017235877
20359239073897,Ana da Mata,76189403000192,35326049,02348675153
20359239073897,Ana da Mata,76189403000192,35326049,16379284591
14107869299908,Cecília das Neves,40352816000107,59073034,21370645880
14107869299908,Cecília das Neves,40352816000107,59073034,12086437978
14107869299908,Cecília das Neves,40352816000107,59073034,60179542885
14107869299908,Cecília das Neves,40352816000107,59073034,13408269769
14107869299908,Cecília das Neves,40352816000107,59073034,18795024611
14107869299908,Cecília das Neves,40352816000107,59073034,37581206408
58705061932845,Daniel Rezende,57346082000148,83098181,02341579841
58705061932845,Daniel Rezende,57346082000148,83098181,34780295629
29088673187660,Yuri Aragão,53487162000162,48224746,97026315803
29088673187660,Yuri Aragão,53487162000162,48224746,71043569839
59031458057363,Mariane Guerra,02659841000130,25344979,78250941314
59031458057363,Mariane Guerra,02659841000130,25344979,69538210786
22641714361802,Zoe Garcia,84625713000130,19369877,91438270631
22641714361802,Zoe Garcia,84625713000130,19369877,79680342131
19331366682993,Srta. Eloah Sales,48271659000109,60941622,92146358700
19331366682993,Srta. Eloah Sales,48271659000109,60941622,34678502947
36481240713203,Srta. Heloísa Pires,13042567000172,97568781,31402768508
36481240713203,Srta. Heloísa Pires,13042567000172,97568781,23960754892
36481240713203,Srta. Heloísa Pires,13042567000172,97568781,23095671407
75372191330063,Sr. Levi Santos,76530124000140,78012511,17439268555
75372191330063,Sr. Levi Santos,76530124000140,78012511,46271509380
59827099673773,Antonella Pereira,57162940000102,30246598,53028679400
59827099673773,Antonella Pereira,57162940000102,30246598,85607941310
45737166749186,Maysa Camargo,39045681000140,49565744,37914682519
45737166749186,Maysa Camargo,39045681000140,49565744,82109375450
83310507387190,João Felipe Andrade,75392148000118,05496949,53840917620
83310507387190,João Felipe Andrade,75392148000118,05496949,87643250162
24448517423289,Isis Caldeira,83617204000101,83448887,32654170853
24448517423289,Isis Caldeira,83617204000101,83448887,21783046562
89840088453541,Noah Aparecida,63510978000113,55455707,57941360810
89840088453541,Noah Aparecida,63510978000113,55455707,91487256094
89840088453541,Noah Aparecida,63510978000113,55455707,81570349657
89840088453541,Noah Aparecida,63510978000113,55455707,02671394896
47710774411965,Antony Dias,82309746000146,80999216,65047938247
47710774411965,Antony Dias,82309746000146,80999216,49658170285
68535060898753,Eloah Machado,92617504000173,11653164,50791246876
68535060898753,Eloah Machado,92617504000173,11653164,01427638535
95441152416113,Sr. Juan Cardoso,05476813000176,57475219,29465173061
95441152416113,Sr. Juan Cardoso,05476813000176,57475219,62018357921
95441152416113,Sr. Juan Cardoso,05476813000176,57475219,93871524646
12577136349018,Mathias Siqueira,04256931000106,69898536,50493671820
12577136349018,Mathias Siqueira,04256931000106,69898536,80659321424
12577136349018,Mathias Siqueira,04256931000106,69898536,68419270369
12577136349018,Mathias Siqueira,04256931000106,69898536,94175268391
48723416884486,Marcelo Melo,73152096000187,41599520,36049157243
48723416884486,Marcelo Melo,73152096000187,41599520,82035967465
48723416884486,Marcelo Melo,73152096000187,41599520,87169034204
49370362381078,Sr. João Lucas Azevedo,16872305000123,43413618,92054176885
49370362381078,Sr. João Lucas Azevedo,16872305000123,43413618,36021957407
49370362381078,Sr. João Lucas Azevedo,16872305000123,43413618,46718350966
49370362381078,Sr. João Lucas Azevedo,16872305000123,43413618,24598160730
49370362381078,Sr. João Lucas Azevedo,16872305000123,43413618,09826157368
31963120258850,Luísa Andrade,43518706000152,75716336,35419870223
31963120258850,Luísa Andrade,43518706000152,75716336,61572849002
58015667006677,Laura Almeida,14327589000141,23216036,94872613546
58015667006677,Laura Almeida,14327589000141,23216036,31479508241
61043099835452,Henrique Montenegro,85370914000105,74375871,74980165249
61043099835452,Henrique Montenegro,85370914000105,74375871,75419320860
61043099835452,Henrique Montenegro,85370914000105,74375871,02671394896
61043099835452,Henrique Montenegro,85370914000105,74375871,17029863577
61043099835452,Henrique Montenegro,85370914000105,74375871,17295683003
56549290778686,Maria Flor da Mota,26905437000168,33138148,30586914757
56549290778686,Maria Flor da Mota,26905437000168,33138148,65130782453
56549290778686,Maria Flor da Mota,26905437000168,33138148,29471035805
56549290778686,Maria Flor da Mota,26905437000168,33138148,76128549020
43306774699720,Kamilly Pires,71583409000126,22158895,35967214070
43306774699720,Kamilly Pires,71583409000126,22158895,10945637810
43306774699720,Kamilly Pires,71583409000126,22158895,54930821606
13825214712156,Dra. Maria Helena Moraes,29460783000178,41871530,50186493720
13825214712156,Dra. Maria Helena Moraes,29460783000178,41871530,68035912712
45782374886932,Carolina Cardoso,30472651000145,99611235,87592036177
45782374886932,Carolina Cardoso,30472651000145,99611235,19342067506
20863303648214,Brayan Camargo,14295637000167,45721230,35490861215
20863303648214,Brayan Camargo,14295637000167,45721230,56390417810
12911463097141,Aurora Rodrigues,49823107000129,25790106,07489162530
12911463097141,Aurora Rodrigues,49823107000129,25790106,37284901560
24634781053862,Maria Luísa Almeida,24519076000196,65329659,54269318791
24634781053862,Maria Luísa Almeida,24519076000196,65329659,36082459792
24634781053862,Maria Luísa Almeida,24519076000196,65329659,57163894066
24634781053862,Maria Luísa Almeida,24519076000196,65329659,64871395057
24634781053862,Maria Luísa Almeida,24519076000196,65329659,27054681371
24634781053862,Maria Luísa Almeida,24519076000196,65329659,23480167535
24634781053862,Maria Luísa Almeida,24519076000196,65329659,56209318460
24634781053862,Maria Luísa Almeida,24519076000196,65329659,89162053442
17176367752421,Rafael Campos,92861047000168,39108574,67825419391
17176367752421,Rafael Campos,92861047000168,39108574,30795612443
17176367752421,Rafael Campos,92861047000168,39108574,93871524646
98507872343768,Davi Miguel Moura,60428973000158,53256454,06794518201
98507872343768,Davi Miguel Moura,60428973000158,53256454,09735268159
96823017375518,Joana Nogueira,06854371000117,34602520,56209318460
96823017375518,Joana Nogueira,06854371000117,34602520,65493718219
28890368968670,Stephany da Costa,41965723000102,08078083,38207946547
28890368968670,Stephany da Costa,41965723000102,08078083,01965237886
81049524387824,Thiago da Mota,28653704000182,12838033,79423065180
81049524387824,Thiago da Mota,28653704000182,12838033,62193740534
97162411533885,Guilherme Duarte,27609358000172,71213205,52970134616
97162411533885,Guilherme Duarte,27609358000172,71213205,84231957673
53577918600023,Manuela Monteiro,35018649000114,89645998,46718350966
53577918600023,Manuela Monteiro,35018649000114,89645998,49760512343
23073025412941,Davi Lucas Almeida,02853917000164,37263513,46839017222
23073025412941,Davi Lucas Almeida,02853917000164,37263513,71890452602
28960672917262,Maria Clara Oliveira,59681420000123,41091516,68923701521
28960672917262,Maria Clara Oliveira,59681420000123,41091516,92671350406
28960672917262,Maria Clara Oliveira,59681420000123,41091516,40281795304
46345222741130,Anthony das Neves,92716350000177,39474147,80659321424
46345222741130,Anthony das Neves,92716350000177,39474147,69158204776
74979826568655,Antony Vieira,63057148000182,66069414,75983062492
74979826568655,Antony Vieira,63057148000182,66069414,43628701562
74979826568655,Antony Vieira,63057148000182,66069414,71435028988
74979826568655,Antony Vieira,63057148000182,66069414,19457286391
14691212304398,Francisco Correia,46953827000110,12541488,13546890205
14691212304398,Francisco Correia,46953827000110,12541488,62734185946
58497607778281,Luigi Machado,94285610000122,97303308,37581206408
58497607778281,Luigi Machado,94285610000122,97303308,49561082306
58497607778281,Luigi Machado,94285610000122,97303308,52318406707
58497607778281,Luigi Machado,94285610000122,97303308,85762091449
90386689350910,Ísis da Mata,97430825000188,58236492,27056819494
90386689350910,Ísis da Mata,97430825000188,58236492,18549703648
79860218515670,Dra. Laís Fogaça,16209573000160,52284517,69154203716
79860218515670,Dra. Laís Fogaça,16209573000160,52284517,01324865989
79860218515670,Dra. Laís Fogaça,16209573000160,52284517,45186370207
79860218515670,Dra. Laís Fogaça,16209573000160,52284517,58937260140
70736901267200,Esther Nogueira,42597138000160,30190190,45803921750
70736901267200,Esther Nogueira,42597138000160,30190190,01965237886
70736901267200,Esther Nogueira,42597138000160,30190190,82350176444
70736901267200,Esther Nogueira,42597138000160,30190190,78460912558
70911669175159,Heitor Ribeiro,32475089000139,93987281,68714092549
70911669175159,Heitor Ribeiro,32475089000139,93987281,78649532047
70911669175159,Heitor Ribeiro,32475089000139,93987281,65734821900
70911669175159,Heitor Ribeiro,32475089000139,93987281,71529068312
70911669175159,Heitor Ribeiro,32475089000139,93987281,23015694707
70911669175159,Heitor Ribeiro,32475089000139,93987281,79531604207
70911669175159,Heitor Ribeiro,32475089000139,93987281,60794283187
18790701990834,Nicole Cunha,98361572000109,74064964,27045983123
18790701990834,Nicole Cunha,98361572000109,74064964,50187649294
18790701990834,Nicole Cunha,98361572000109,74064964,16357928003
61637339261890,Milena da Rosa,51684023000101,45421135,37819524600
61637339261890,Milena da Rosa,51684023000101,45421135,40281795304
31007883105194,Ágatha Almeida,64197320000166,09868036,67103894213
31007883105194,Ágatha Almeida,64197320000166,09868036,27196530802
31007883105194,Ágatha Almeida,64197320000166,09868036,70689125321
31007883105194,Ágatha Almeida,64197320000166,09868036,70518246353
20858832989929,Stephany Moraes,48297165000101,46845043,98527140667
20858832989929,Stephany Moraes,48297165000101,46845043,04583271905
65947000960991,Emilly Brito,71456092000167,42353171,43709612543
65947000960991,Emilly Brito,71456092000167,42353171,87016529312
53312289731130,Maria Vitória das Neves,40539861000167,46611310,25097461894
